metro_id,property_type,time_stamp,room_num,price
394732,3bedroom,2016-12,3,1125.0
394732,3bedroom,2017-01,3,1075.0
394732,3bedroom,2017-02,3,1049.0
394732,3bedroom,2017-03,3,1000.0
394732,3bedroom,2017-04,3,999.0
394732,3bedroom,2017-05,3,1134.0
394732,3bedroom,2017-06,3,1109.0
394732,3bedroom,2017-07,3,1104.0
394732,3bedroom,2017-08,3,1050.0
394732,3bedroom,2017-09,3,1000.0
394732,3bedroom,2017-10,3,1050.0
394732,3bedroom,2017-11,3,1056.0
394732,3bedroom,2017-12,3,1200.0
394732,3bedroom,2018-01,3,1197.0
394732,3bedroom,2018-02,3,1200.0
394732,3bedroom,2018-03,3,1200.0
394732,3bedroom,2018-04,3,1200.0
394732,3bedroom,2018-05,3,1200.0
394732,3bedroom,2018-06,3,1200.0
394732,3bedroom,2018-07,3,1200.0
394732,3bedroom,2018-08,3,1100.0
394732,3bedroom,2018-09,3,1049.0
394732,3bedroom,2018-10,3,1049.0
394732,3bedroom,2018-11,3,1100.0
394732,3bedroom,2018-12,3,1101.0
394732,3bedroom,2019-01,3,1200.0
394732,3bedroom,2019-02,3,1250.0
395109,3bedroom,2010-01,3,
395109,3bedroom,2010-02,3,
395109,3bedroom,2010-03,3,
395109,3bedroom,2010-04,3,
395109,3bedroom,2010-05,3,
395109,3bedroom,2010-06,3,
395109,3bedroom,2010-07,3,
395109,3bedroom,2010-08,3,
395109,3bedroom,2010-09,3,
395109,3bedroom,2010-10,3,
395109,3bedroom,2010-11,3,
395109,3bedroom,2010-12,3,
395109,3bedroom,2011-01,3,
395109,3bedroom,2011-02,3,
395109,3bedroom,2011-03,3,
395109,3bedroom,2011-04,3,
395109,3bedroom,2011-05,3,
395109,3bedroom,2011-06,3,
395109,3bedroom,2011-07,3,
395109,3bedroom,2011-08,3,
395109,3bedroom,2011-09,3,
395109,3bedroom,2011-10,3,795.0
395109,3bedroom,2011-11,3,875.0
395109,3bedroom,2011-12,3,850.0
395109,3bedroom,2012-01,3,825.0
395109,3bedroom,2012-02,3,871.0
395109,3bedroom,2012-03,3,935.0
395109,3bedroom,2012-04,3,905.0
395109,3bedroom,2012-05,3,895.0
395109,3bedroom,2012-06,3,887.0
395109,3bedroom,2012-07,3,880.0
395109,3bedroom,2012-08,3,918.0
395109,3bedroom,2012-09,3,876.0
395109,3bedroom,2012-10,3,850.0
395109,3bedroom,2012-11,3,950.0
395109,3bedroom,2012-12,3,825.0
395109,3bedroom,2013-01,3,825.0
395109,3bedroom,2013-02,3,875.0
395109,3bedroom,2013-03,3,870.0
395109,3bedroom,2013-04,3,895.0
395109,3bedroom,2013-05,3,897.0
395109,3bedroom,2013-06,3,865.0
395109,3bedroom,2013-07,3,900.0
395109,3bedroom,2013-08,3,1050.0
395109,3bedroom,2013-09,3,1125.0
395109,3bedroom,2013-10,3,1150.0
395109,3bedroom,2013-11,3,1100.0
395109,3bedroom,2013-12,3,1075.0
395109,3bedroom,2014-01,3,995.0
395109,3bedroom,2014-02,3,1000.0
395109,3bedroom,2014-03,3,1000.0
395109,3bedroom,2014-04,3,990.0
395109,3bedroom,2014-05,3,1000.0
395109,3bedroom,2014-06,3,950.0
395109,3bedroom,2014-07,3,1012.0
395109,3bedroom,2014-08,3,1000.0
395109,3bedroom,2014-09,3,1057.0
395109,3bedroom,2014-10,3,1020.0
395109,3bedroom,2014-11,3,1050.0
395109,3bedroom,2014-12,3,1150.0
395109,3bedroom,2015-01,3,1100.0
395109,3bedroom,2015-02,3,1100.0
395109,3bedroom,2015-03,3,1100.0
395109,3bedroom,2015-04,3,1142.0
395109,3bedroom,2015-05,3,1140.0
