SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
98,394460,"Chattanooga, TN",Msa,0.8652148322542672,0.9121245828698554,0.8761427975445497,0.9184726522187823,0.9138840070298769,0.9174311926605505,0.91792,0.91875,0.8904294380587484,0.9213188256977356,0.8969938107869142,0.8875383948306312,0.9023668639053254,0.90559261159569,0.9003001000333445,0.9087515151515151,0.933288859239493,0.9235637779941578,0.9252102750625142,0.9205020920502092,0.9010572650112677,0.9230769230769231,0.8955823293172691,0.9023789991796555,0.8585858585858586,0.9114255177000582,0.9178043631245602,0.9073842302878599,0.9169054441260746,0.9420027360546651,0.9278443831980809,0.9283018867924528,0.9433184239266817,0.9170640866904063,0.9233455882352941,0.9110862991863429,0.9248758635312448,0.9167677822661158,0.9311827956989247,0.9379885458841122,0.9447397113670837,0.9404388924294622,0.95,0.9355016037519377,0.9297136481963555,0.9214005001786352,0.9385353535353536,0.9283713485394157,0.9270907791279486,0.9267355741554709,0.9309689677010766,0.9325490196078431,0.9449939398228836,0.9463148316651502,0.9478168264110756,0.9376953939141308,0.9418236372728788,0.9337483325922632,0.9308176100628931,0.9300265721877768,0.9324328547276259,0.9437570303712036,0.9470036861506056,0.9516483516483516,0.9573592820592742,0.9560371211883929,0.9550293395103898,0.9523809523809523,0.9460191695525938,0.9585269446623619,0.9469860820900082,0.9534625023527622,0.9475743194143496,0.9536115678538051,0.9586206896551724,0.9630210883806019,0.961764705882353,0.9681673392407805,0.9644444444444444,0.9622221755829328,0.96,0.9569157491030558,0.9578062432137637,0.9642729546266524,0.9534883720930233,0.9497779190372547,0.964482547458665,0.9672554340965185,0.9764772091346838,0.9719070690560971,0.9696969696969697,0.9733244385145653,0.9727626459143969,0.9657528403428344,0.9604651162790697,0.95927560757996,0.9571879762604429,0.9605334294467471,0.9736147757255936,0.9768637532133676,0.9775580068467098,0.9743589743589743,0.9794923211970397,0.9773687580025608,0.968478757423481,0.9686983357213711,0.9614428343050188,0.962800875273523,0.957161581210024
99,395113,"Spokane, WA",Msa,0.8937662337662338,0.9092292015430525,0.9330484109190935,0.9378184126984127,0.9501803713527852,0.9293426252666617,0.9314032496307237,0.9379459459459459,0.901294964028777,0.9094622759483117,0.9161080564377242,0.9121650759985861,0.9118710455336592,0.8999880525686977,0.8963582089552239,0.9150741635046568,0.9391589251589252,0.9404999999999999,0.9456983240223463,0.9389087827482374,0.9228688554214601,0.9275017636231442,0.9225222032098912,0.9003451519240993,0.9070140576602335,0.9218436873747495,0.91491754813756,0.9345323741007194,0.9405274325553198,0.956687965260546,0.9567813321647678,0.9495688168333908,0.9527741935483871,0.9516814516129033,0.9519231396262209,0.9491065046461759,0.9266846836486305,0.94579945799458,0.9447605785746802,0.9512195121951219,0.9762508474576271,0.9743809973758855,0.9713842105263157,0.9563954248366013,0.9675555555555555,0.9518658734451054,0.9418934911242604,0.9457955611128478,0.9485973477584305,0.94,0.94978730797232,0.9672131147540983,0.9706454396505987,0.9725672461392786,0.9703979125896934,0.9673040219755791,0.9634446878422782,0.958904109589041,0.9400749992081427,0.9478672985781991,0.9383733104892442,0.9503694581280788,0.9694346009977551,0.9766277128547579,0.9755080995782444,0.9807114999743418,0.9821348816435909,0.972664676540289,0.9626642771804061,0.9585121602288984,0.9615384615384616,0.956832561728395,0.9567297238530115,0.9616572095183084,0.9722067815453029,0.9818181818181818,0.9906014721345952,0.9927764400814966,0.9856887298747764,0.9803921568627451,0.9799777282850779,0.9733333333333334,0.9777171441564347,0.9700923433884121,0.9695482790190311,0.972972972972973,0.981333950903196,0.9999967212039739,1,1,1,0.9947368421052631,0.9839445736633009,0.9811320754716981,0.9725453699395068,1,1,0.977824370654683,1,1,1,1,1,1,0.9958978820681605,0.9866666666666667,0.9779951583419791,0.9798406000937646,0.9776788698872829
100,395006,"Provo, UT",Msa,0.9426545454545454,0.9120521172638436,0.9674941680960549,1.0019426283309978,0.9837332403081963,0.9814371772805508,0.9971419498253413,0.9805446126959432,0.9793042486231314,1.0130065032516258,1.0262776349614395,0.9988666666666667,1,0.976626728110599,0.9660859595959597,1.0030235662431837,1.022992857142857,1.016262119048765,1.0338175270108043,0.9780258120781562,1.005786641342197,0.982137335152342,1.0300450225112556,1.0137846153846153,0.9817947052577949,1.023552530492257,1.0206964571763604,1.0476986462625073,1.0312825274725275,1.043030663888062,1.0201848561311695,1.0415754137728075,1.0477329966329967,1.025210819076685,1.0395967790346785,1.028950704225352,1.039113160192193,1.0458933712121212,1.0210364289379168,1.0358990654205606,1.0302117298429285,1.007188733977515,1.0444054830297995,1.0156714285714286,1.048154530294608,1.0241183216583274,1.0341366838193253,1.036039152008905,0.9931228696434695,1.003765690376569,1.0147689648089826,0.9979989994997499,1.0157029558791568,1.0152344497607655,1.0167727342325414,1.001768146465229,1.0220468839336765,1.000695607641799,1.011094117647059,0.9959183673469387,1.0149517267658736,0.9972232174976616,1.0272181608310889,1.0195624490401007,1.0201991496708915,1.0303373063184065,1.0056741817977244,1.0002841259309982,1.0102246082074795,1,1.0019763704803513,0.9782125389061805,0.9991525423728813,1.0214841319720271,1,1.0103713616594179,1.0112768279374318,1,1,1,1,1,1,1,1,1,1.0030062858704565,1.0318471337579618,1.0162280701754387,1.0065248064179722,1.0074065173738869,1.0044248268529639,1,1.0022753545447423,1,1,1.0136632172727735,1,1.0212765957446808,1.0196229318968835,1.0138385124352238,1.0120048019207684,1.0049497049699698,1.0075988541084318,1,1,1.0162006079027355,1,1.0014021164021163
101,394768,"Lancaster, PA",Msa,0.9300621044362429,0.9418837675350702,0.9478672985781991,0.9505309720077431,0.9570275653940743,0.96,0.9381603759562037,0.9371896734240328,0.9407216494845361,0.933288859239493,0.9461308484159885,0.9220223180510951,0.9301864840544161,0.9290943024634088,0.923665614319765,0.9330628803245437,0.9417304296645085,0.9405196643710735,0.9399660093675424,0.9279419388284085,0.9321681406292612,0.9334023464458248,0.9230177059276367,0.9201940448777222,0.9164544310701608,0.9292193539000677,0.9179591836734694,0.924072984108299,0.9499749874937469,0.941795166858458,0.9555742926737868,0.9478672985781991,0.948090110605837,0.9552016479507557,0.9474703528172723,0.9352977040625212,0.9360877985797289,0.9372611248757763,0.9488510007412898,0.9534883720930233,0.9701883271248823,0.963545715887107,0.9591326105087573,0.9647451167222487,0.9489399799455664,0.9506582380764759,0.9494874937468734,0.9466417640212172,0.9457714654615881,0.9457204701921054,0.9540300614872375,0.9542915185373286,0.9611650485436893,0.962278675904542,0.9669889963321107,0.9649936279399749,0.9619084263178146,0.9568149605564984,0.9466221851542952,0.9449694274596998,0.9510204081632653,0.9549071618037135,0.9464859886122585,0.9593687343583266,0.9680380168470295,0.9695264085507989,0.9683666881859264,0.9641367806505421,0.9649749821300929,0.9582985821517932,0.9636677169029522,0.9550045913682277,0.9439332390800567,0.954762477932916,0.954835020933621,0.9642601858470335,0.9773112279673628,0.9797160243407708,0.9761381858746427,0.9760235294117647,0.9732507760075451,0.9747354413651491,0.9672766771047049,0.9687304565353346,0.974389755902361,0.9663606218013839,0.9719839908519153,0.9814746202297147,0.9848811994310631,0.9877469367341836,0.9844271364804937,0.9793195463642428,0.9833538198712474,0.9786666666666667,0.9772281607724955,0.9751732101616628,0.9760705289672544,0.9818099135970896,1,0.9975291025936464,0.9879459776280708,1,1,0.993103448275862,0.9876859928168291,0.9792709077912795,0.9793969849246231,0.9815525574422992,0.969409487382807
102,394871,"Modesto, CA",Msa,1.0007147962830594,1,0.9793161671591388,0.9776536312849162,0.9912280701754386,0.984826534502478,0.9887359198998749,0.9705882352941176,0.9523809523809523,0.9610321221695629,0.9289389531389003,0.9312320916905444,0.9309561568325742,0.9341317365269461,0.9290682687288957,0.9330511735282802,0.9457984721716988,0.96,0.9573542210617929,0.9685583440929633,0.9634939156526088,0.9665116762885526,0.9647577092511013,0.9652461117547017,0.9710896960711638,0.9685152337228715,0.9785179825164659,0.9865267653672598,1,1,1,1,1,1,1.0001315962626662,1,1.000250062515629,1,1,1.0007147962830594,1.0055027513756878,1.0007423096118915,1.0014083445314803,1.0005002501250626,1,1,1,0.978820123939987,0.9811357778708599,0.9816143186575569,0.987385819921705,0.9884389226100152,0.9957088161985764,0.991304347826087,0.9944809341361065,0.9791142229993849,0.9783473805192323,0.9752139752139752,0.9735483373791084,0.9729864932466233,0.9633197480548351,0.9636363636363636,0.9909115248856953,0.9777171441564347,0.9859772273228458,0.9880952380952381,0.9833333333333333,0.9831534614372203,0.9809616005162956,0.9721503248068104,0.9846153846153847,0.9734991887506761,0.9674418604651163,0.98,0.9832635983263598,0.9896996309871217,0.9960263035438759,0.9913042788657893,0.9965831435079726,0.9862481090426354,0.9811320754716981,0.9784381228483421,0.981778455948225,0.9743589743589743,0.9807767752059631,0.9818181818181818,0.9841269841269841,1,0.9962169900205435,0.9961389961389961,1,0.9956808365537623,0.984375,0.9856446829024161,0.9839321572002295,0.9808069541136197,0.9814566354880534,0.9867581643829493,1,1,1,1,0.9897959183673469,0.9864282278621925,0.9851301115241635,0.9764705882352941,0.9754527201091074,0.9680672268907563,0.9703589000175716
103,394997,"Portland, ME",Msa,,,0.9276366435719784,0.9318222740913638,0.9242496426869938,0.9324745290625229,0.9644444444444444,0.9122992859062975,0.9183399748809948,0.9243247210804463,0.9233172780041992,0.9224376731301939,0.9132573304178861,0.8867667121418826,0.8681135225375626,0.8937911665127731,0.9169599697451214,0.9525086057752332,0.9199897409592204,0.93648471372985,0.914007571660357,0.9234772922718562,0.9033977308360631,0.9237667997216831,0.916972324108036,0.8643457382953181,0.9267846247712019,0.9102941176470588,0.9478466927673603,0.9469209556536806,0.9451682176091625,0.9255813953488372,0.9429712050240486,0.9041591320072333,0.9254627313656828,0.9064155385520895,0.944161263594276,0.923711946252362,0.930850047755492,0.9567463684210527,0.9653916211293261,0.9567115314659876,0.9531469352345721,0.9671692535107169,0.9493670886075949,0.9351133944710334,0.9168577184938169,0.9324675324675324,0.9283154121863799,0.9454959608985618,0.9305412102364021,0.9435705842620736,0.9590366157127622,0.9644670050761421,0.9704852426213106,0.9636545515171724,0.9493424569656794,0.9462319187213377,0.9484330484330484,0.9325757575757576,0.9126477296288618,0.9455128205128205,0.9312169312169312,0.9544416770444168,0.9677777472171836,0.963855421686747,0.9767282574068175,0.9683377308707124,0.9545454545454546,0.9554558512496747,0.9417283424346432,0.9406952965235174,0.9471050750536097,0.9398496240601504,0.9558232931726908,0.9728813559322034,0.9795833297887725,0.9726027397260274,0.9803921568627451,0.975,0.9677493936096471,0.96151,0.962783161550143,0.9648995513665539,0.9491978609625669,0.9525620898211298,0.9741946580556388,0.9782650131707462,0.9846330284691196,0.9929297585528118,0.9915518008003558,0.9837798432659012,0.9758511722731906,0.9664935064935065,0.967741935483871,0.9675398006684197,0.9619084263178146,0.948943661971831,0.9703703703703703,0.987146529562982,0.9878787878787879,1,0.9972972972972973,0.9814861134270839,0.9784388480319532,0.972752915855423,0.9658948113175507,0.9668593998615249,0.9609846340210937
104,394549,"Durham, NC",Msa,0.9391718907987866,0.9335407868415203,0.9447943682845499,0.9434049726085124,0.9566848845745983,0.9417304296645085,0.9333748166585182,0.9337552742616033,0.9178082191780822,0.910636317390222,0.9247806868412105,0.9117647058823529,0.9198717948717949,0.9110753840657377,0.9391285101974771,0.9284264354399422,0.9441340782122905,0.9342560553633218,0.9197701149425288,0.9183487906892163,0.9088311688311688,0.9148084619782733,0.9103094901759343,0.9025641025641026,0.9087708066581306,0.8981610056583627,0.9299363057324841,0.9339857021470346,0.9505061867266592,0.950920245398773,0.9415610307224359,0.9409294609450205,0.9324266524865328,0.9362931988685279,0.9436741584889733,0.9391304347826087,0.9353828540642467,0.9386710315525528,0.9474831752438702,0.9601127422823633,0.969863625879368,0.966064834352877,0.9606404269513009,0.9648737062262026,0.9573542210617929,0.9547738693467337,0.954983113903933,0.9537939805002119,0.948780323752298,0.9538974825599029,0.954384205118168,0.9719222462203023,0.9721079841082501,0.9673115410273516,0.9666666666666667,0.965,0.9666080843585237,0.9494743981010512,0.9471422304115118,0.9547738693467337,0.9647718174539631,0.9529481834425253,0.9707298999629492,0.9680851063829787,0.975,0.9804738562091503,0.9730387232752418,0.9727626459143969,0.9661904761904763,0.9630769860602215,0.9712940385100479,0.9645372233400402,0.9553058676654183,0.9707298999629492,0.9759333953873203,0.9846153846153847,0.990535179111002,0.9863945578231292,0.9862062404870624,0.9822695035460993,0.9781420765027322,0.9737061586409728,0.9736842105263158,0.9708333333333333,0.9748743718592965,0.9709090909090909,0.9831630145201089,1,1,1,0.9946236559139785,0.9883720930232558,0.9894736842105263,0.9852941176470589,0.9803921568627451,0.9742647058823529,0.9849516936528404,0.9831455354606571,1,1,1,1,1,0.9941999495501556,0.9933333333333333,0.9859829438075907,0.986159169550173,0.9836612204068023,0.9782608695652174
105,395068,"Santa Rosa, CA",Msa,0.9517448921214716,0.9560381185409356,0.9699909063352531,0.9553264604810997,0.9705014749262537,0.9497893258426966,0.9681816538308565,0.951188986232791,0.9519439011400593,0.9527655973536426,0.9270106500183621,0.9361722046217119,0.952464312046166,0.9330901912637369,0.9405108569807878,0.9405327345314705,0.9580951358944843,0.9359223300970874,0.9469026548672567,0.9363295880149812,0.9365079365079365,0.9405010438413361,0.939208211143695,0.9432404168443351,0.9468080838473496,0.9482437275985662,0.9485168305748781,0.9606120714083309,0.9746592809011534,0.9777777777777777,0.9793707022296312,0.980606818892712,0.9849503915323384,0.9869056690033526,0.9925152160113513,0.983783682254308,1,0.9831401475237092,1.0003334514328874,1,1.01244205903879,1.0023608546246572,1.0002000400080016,1.0020118581735065,1,0.988005781396396,0.9929701230228472,0.9849680789229307,0.9819819819819819,0.9835594941553771,1,1,1,1,0.9921920147703669,0.9916492693110647,0.9995067706932114,0.9845883433839916,0.9826296738118956,0.9786432038242969,0.9792606920266494,0.9922510276952621,1,1,1.0016977928692699,1,1,1,1,0.9917062696822216,0.9891304347826086,0.9875554714644467,0.9790528233151184,0.9959778721125909,1,1.0015604139458363,1.0011123470522802,1.0001809324696702,1,0.99830220713073,1,0.9937402190923318,0.9889361702127659,0.9899888765294772,0.9922804399378526,0.9981755890334292,1,1.0002326122354035,1.000188714851859,1.0017889087656529,1,1,0.9914529914529915,1,1,1.0008531211674236,1,1,1.0011655011655012,1.0013838891205467,1,1,0.9941944847605225,0.9819074461314665,0.9708826205641492,0.9640503166329213,0.9584132077568484,0.9619407788863856,0.9494949494949495
106,394792,"Lexington, KY",Msa,0.932475884244373,0.9213724088634739,0.9305064782096584,0.948821161587119,0.9523809523809523,0.9386733416770964,0.935251798561151,0.9368932038834952,0.9290138161029061,0.9191673425250068,0.924812030075188,0.9189346927927586,0.9152542372881356,0.9214831114120213,0.914572864321608,0.9325288514379924,0.9317497490799599,0.9415254237288135,0.9335408329627983,0.9260642270351008,0.932415519399249,0.9035563592525618,0.9216255442670537,0.9252313078269567,0.9297338630583307,0.9083966129472822,0.9217577706323687,0.9272365265396625,0.9473684210526315,0.9436907359143616,0.9415692821368948,0.9379286823164135,0.9454545454545454,0.9279425518420176,0.933955970647098,0.928106936416185,0.9379065955662493,0.9320754716981132,0.9333333333333333,0.9518072289156626,0.9536751080914144,0.954631217838765,0.954253037884203,0.9497464269248501,0.9535043791114322,0.9418837675350702,0.9349859106984133,0.9296482412060302,0.9323941198153227,0.9433962264150944,0.9329702745631949,0.95,0.9607379739814046,0.9590183600488992,0.958139534883721,0.9523809523809523,0.9489993544222078,0.9433962264150944,0.9454545454545454,0.9419894767177027,0.944206008583691,0.9323155068479004,0.9548387096774194,0.9567572320407984,0.9661654135338346,0.96875,0.9640705679862307,0.9628400914506563,0.9636767976278725,0.9548347984237647,0.9589277360639238,0.9531332280147446,0.9519467758444217,0.958328173743243,0.962278675904542,0.9694942139770977,0.9726443768996961,0.9763779527559056,0.9761308012592668,0.9733333333333334,0.9682873960748097,0.9649749821300929,0.9673115410273516,0.9615384615384616,0.9608433734939759,0.9719839908519153,0.9728446170740636,0.9779784298971658,0.9826073805202662,0.9867295597484277,0.9843258647798743,0.9802338877695131,0.9788546091362993,0.9725490196078431,0.9700435640979621,0.9703703703703703,0.965857689504948,0.9704329022202176,0.974025974025974,0.9779330850955483,0.9851470142467414,0.9860335195530726,0.9767925001844421,0.9753168751723826,0.9771210468920393,0.9684970695831593,0.9714285714285714,0.9594583167287112,0.9613930840612906
107,394761,"Lafayette, LA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9273743016759777,0.9533199195171026,0.9562841530054644,0.9666666666666667,0.9676579619408519,0.9295774647887324,0.9519832985386222,0.9394824002148378,0.9090909090909091,0.956,0.9410492157923201,0.9698412698412698,0.9610716485408795,0.9550136944613512,0.9576247102740784,0.95934021790517,0.9666895845318442,0.9571662287442368,0.9404761904761905,0.9446254071661238,0.9550561797752809,0.9239434868949625,0.9565978140631848,0.9552287581699347,0.948905109489051,0.9643128321943811,0.9606986899563319,0.9625468164794008,0.9541666666666667,0.9662664379645511,0.9733333333333334,0.9672043010752689,0.9475982532751092,0.9615384615384616,0.9431818181818182,0.9559309453117517,0.947103274559194,0.9460154241645244,0.9599426934097421,0.9722222222222222,0.9628186628186628,0.9629692373884049,0.9529411764705882,0.9706730769230769,0.942,0.9598997493734336,0.9493670886075949,0.9636586361780318,0.9653017072371911,0.955464019098867,0.9555555555555556,0.9652381383830146,0.9587234042553192,0.9564449676280165,0.9615384615384616,0.9603201067022341,0.9540816326530612,0.9601221025905227,0.9512138047138048,0.9538461538461539,0.9626135569531795,0.9583501567695014,0.9685534591194969,0.955607476635514,0.9634958699706901,0.9640745793542519,0.9515151515151515,0.9464454722405757,0.9607615355018202,0.9433962264150944,0.9491525423728814,0.9429828609046207,0.9491525423728814,0.9603174603174603,0.9657379238396767,0.961711874623267,0.9574468085106383,0.9525312370533596,0.9511368586742786,0.961785088912209,0.9593023255813954,0.9446001245440797,0.922077922077922
